DrugBank ID,Doping,SMILES
DB15355,0,CCCCCCC(=O)N[C@@H]1CSSC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](CCCC)NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CNC=N2)NC1=O)[C@@H](C)CC)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1C[C@@H](NC(=O)[C@@H]1CCCNC(N)=N)C(N)=O
DB15360,0,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC2=CC=CC=C2)CC1)C(=O)O[11CH3]
DB15366,0,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(O)=O
DB15371,0,COC1=CC2=C(C=C1)C(=O)N1CCCCC[C@@H]3CCC[C@H]3OC(=O)N[C@@H](C3CCCC3)C(=O)N3C[C@@H](C[C@H]3C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C3(C)CC3)OC1=N2
DB15379,0,CC(O)COC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](COCC(C)O)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCC(C)O)O[C@H](O[C@H]1C[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7OCC(C)O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](OCC(C)O)[C@H]4O)[C@H](OCC(C)O)[C@H]3O
DB15413,0,CC1(C)\C(=C/C=C2\CCCC(\C=C\C3=[N+](CCCCS(O)(=O)=O)C4=C(C=C(C=C4)S([O-])(=O)=O)C3(C)C)=C2OC2=CC=C(C[C@H](NC(=O)C3=CC=C(NCC4=CN=C5N=C(N)NC(=O)C5=N4)C=C3)C(O)=O)C=C2)N(CCCCS(O)(=O)=O)C2=C1C=C(C=C2)S(O)(=O)=O
DB15429,1,OC(=O)CS
DB15465,0,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC=C2OC(=O)C1=CC=CC=C1
DB15533,0,[Ca++].[O-]S([O-])(=O)=O
DB15566,1,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@]([H])(O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB15576,0,CCOC(=O)C1=CC=CC=C1O
DB15588,0,[H][C@@]12[C@@H](C)[C@H](C)CC[C@@]1(CC[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O
DB15597,0,CC(CC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)N(C)C
DB15610,1,NC(=O)NC1=CC=C(OC(F)(F)F)C=C1
DB15636,0,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC1=CNC2=NC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)N(C)C(=O)[C@@H]1CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N1)C(C)(C)C)C1CCCCC1)C(O)=O)C(O)=O
DB15641,1,CC\C(=C(\C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC(O)=C1)C1=CC=CC=C1
DB15642,1,O=C1N(NC=C1N1C=CN=N1)C1=NC=NC(=C1)N1CCOCC1
DB15687,0,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(O)=O
DB15690,0,[H][C@@]12C[C@@H]([18F])[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
DB15760,1,[Co++].[O-]S([O-])(=O)=O
DB15763,0,[OH-].[OH-].[OH-].[Fe+3].OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@@H](O)[C@@H]1O
DB15777,1,[H][C@@]12C[C@@H](C)[C@H](C(=O)COC(=O)C(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
DB15784,0,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC=C(O)C3=C2C=CC(=O)N3)C=C1
DB15821,1,[H][C@@]12C[C@@H](C)[C@H](C(=O)COC(=O)CCCCC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
DB15835,1,[Na+].[Na+].[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COP([O-])([O-])=O
DB15861,1,CC(C)CC1NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S(=O)(=O)N1
DB15902,0,CC(C)(CO)NCC(O)C1=CC=CC=C1
DB15903,0,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(Cl)C2=CC(=O)CC[C@]12C
DB15908,0,[OH-].[Na+].[Al+3].[O-]C([O-])=O.OCC(O)C(O)C(O)C(O)CO
DB15915,0,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)[C@H]2Br
DB15918,0,CC1(C)[C@H]2CC[C@](C)(C2)C1=O
DB15920,0,CC(C)C1CCC(C)CC1=O
DB15954,1,[H][C@]12C[C@@]3([H])C4=CCO[C@@]5([H])CC(=O)N6C7=CC=CC=C7[C@@]1(CCN2C4)[C@]6([H])[C@@]35[H]
DB15959,1,[H][C@@]12CN(C[C@]1([H])[C@@H]1CC[C@H]2C1)NC(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O
DB15970,1,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])C[C@H](Cl)C2=CC(=O)C=C[C@]12C
DB15977,0,CC1=CC(=O)[C@@H]2C[C@H]1C2(C)C
DB15984,1,[H][C@@]12CC[C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(Cl)C(=O)CC[C@]12C
DB15988,1,CN[C@@H](C)[C@H](OC(=O)CCC(C)=O)C1=CC=CC=C1
DB15993,0,N[C@@H](CC(O)=O)C(O)=O.N[C@@H](CCCNC(N)=N)C(O)=O
DB15999,1,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCCCC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB16001,1,[H][C@@]12CC[C@H](OC(=O)CCCCCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB16002,1,[H][C@@]12CC[C@H](OC(=O)CCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB16003,1,[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB16013,0,CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O
DB16062,0,CNC1=NC2=C(C=C(Cl)C=C2)C(=NC1)C1=CC=CN1
DB16072,0,[H][C@@]12OC3=C4C(C[C@H]5N(CC6CC6)CC[C@@]14[C@@]51CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)C(C)(C)C)=CC=C3OCCOC1=CC=C2C[C@H]3N(CC4CC4)CC[C@]45C2=C1O[C@@]4([H])[C@]1(CC[C@@]35C[C@]1([H])[C@](C)(O)C(C)(C)C)OC
DB16100,0,COC1=CC=CC(=C1)[C@]1(O)C[C@@H](O)CC[C@H]1CN(C)C
DB16117,1,[H][C@@]12OC3=C4C(C[C@H]5N(CC6CC6)CC[C@@]14[C@@]51CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)C(C)(C)C)=CC=C3OC(=O)CCCCC(O)=O
DB16136,1,CN[C@H](C)CCC=C(C)C
DB16141,1,[H][C@@]12CC[C@H](OC(=O)CCCCCCCCCC)[C@@]1(C)C[C@H](C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3C[C@@H](C)[C@@]21[H]
DB16144,0,[H][C@@]12CC3=CNC4=C3C(=CC=C4)[C@@]1([H])C[C@@H](CSCC(=O)NCCCC[C@@H](NC(=O)CSC[C@H]1CN(CCC)[C@]3([H])CC4=CNC5=C4C(=CC=C5)[C@@]3([H])C1)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](CC)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC3=CNC4=C3C=CC=C4)NC(=O)[C@H](CC3=CC=C(O)C=C3)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(N)=O)CN2CCC
DB16146,0,[H][C@](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)CC1=CC=C(O)C=C1)([C@@H](C)CC)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(O)=O
DB16152,0,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CCCNC(N)=N)C(C)C)C(O)=O
DB16165,1,CCOC1=NC=C(C)C2=C1[C@H](C1=CC=C(C=C1OC)C#N)C(C(N)=O)=C(C)N2
DB16209,0,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3C[C@@H]4C[C@@H]4C3)C=C2)=C(Cl)C=C1
DB16260,0,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC(O)=O
DB16279,1,C[C@H](O)C1=NC(CN2N=C(N(C[C@H](O)C(F)(F)F)C2=O)C2=CC=C(Cl)C=C2)=NN1C1=CC(Cl)=CC=C1
DB16620,0,CN(CC1=CN=C2N=C(N)NC(=O)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
DB16625,1,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OC(=O)CCCCCC
DB16629,1,[H][C@@]1(CCCCN1C(=O)OC[N+]1=CC=CC(=C1)C(=O)N[C@@H](CO)C([O-])=O)[C@H](C(=O)OC)C1=CC=CC=C1
DB16702,1,CC(C)C1=C(CN(C)C(C)CC2=CC=CC=C2)N(C)N(C1=O)C1=CC=CC=C1
DB16741,1,[H][C@@]1(OB(O[C@]1([H])[C@H](O)CO)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)[C@H](O)CO
DB16826,1,C[C@H]1CNC(=O)C2=C3N=C(N[C@H](C)C4=CC(F)=CC=C4O1)C=CN3N=C2
DB16832,0,N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12
DB16848,0,NC1CCC(CN[C@@H]2C[C@H]2C2=CC=CC=C2)CC1
DB16867,0,[H][C@@](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)([C@H](O)CO)[C@H](O)[C@@H](O)CO
DB16870,0,[H][C@@]12CC[C@@]3(C)C[C@@]1(CC3=O)CC[C@]1([H])[C@@](C)(CCC[C@@]21C)C(O)=O
DB16888,1,C[C@H](CS(C)(=O)=O)N1C=CC2=C1C=CC(C#N)=C2C(F)(F)F
DB16890,0,[H][C@]12[C@@H](CC[C@]1(CO)CC[C@]1(C)[C@]2([H])CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(C)=C
DB16892,0,[H][C@]12C=C(OC)C(=O)C[C@]11CCN(C)[C@H]2CC2=C1C(O)=C(OC)C=C2
DB16927,1,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=C1C(CCN2C)=CC=C3
DB16935,0,[H][C@@]1(CC[C@@]2(O)C3=CC(=O)[C@]4([H])C[C@@H](O)[C@@H](O)C[C@]4(C)[C@@]3([H])CC[C@]12C)[C@@](C)(O)[C@H](O)CCC(C)(C)O
DB17029,0,CN1C2=C(C=CC=C2)C2=C1C1=C(C3=C2C(=O)NC3)C2=CC=CC=C2N1CCC#N
DB17036,0,CCCCCCCC\C=C/CCCCCCCC(=O)NCCC1=CC=C(O)C(O)=C1
DB17045,0,[H][C@]12[C@]3([H])C=C(CO)C[C@]4(O)C(=O)C(C)=C[C@@]4([H])[C@@]3(O)[C@H](C)[C@@H](OC(=O)CCCCCCCCCCCCC)[C@@]1(OC(C)=O)C2(C)C
DB17051,0,O=C1NC(=O)C2=C1C1=C3N(C4CCC(O4)N4C5=C(C=CC=C5)C2=C34)C2=C1C=CC=C2
DB17066,0,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2
DB17161,0,[OH-].[Cl-].[99Tc+5].[O-]C(=O)CNCCNCC([O-])=O.C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)C2=CN=C(NN)C=C2)C(=O)N[C@@H](CC2=CC=C([O-])C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1
DB17202,1,[H][C@@]12CC3=C(C(OC(=O)CCCCCCCCCCCCCCC)=C(OC(=O)CCCCCCCCCCCCCCC)C=C3)C3=C1C(CCN2C)=CC=C3
DB17277,0,N[C@H](CC1=CC=C(C=C1)C(=O)C1=CC=CC=C1)C(=O)N[C@H](CO)C(=O)N[C@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CO)C(=O)N[C@H](CC1=C(F)C(F)=C(F)C(F)=C1F)C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(O)=O
DB17352,0,CSCC[C@H](NC(=O)[C@@H](N)CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(O)=O
DB17410,0,[2H]C[C@H]1CCC[C@@H](C[2H])N1C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](CC1=CN(C(=O)OC)C2=C1C=CC=C2)C(=O)N[C@H](CCCC)C(O)=O
DB17619,0,CCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO
DB17692,1,FC1=CC=CN=C1CNC(=O)C1=COC(CCNCCC2=NC3=CC=CC=C3N2)=N1
DB17742,0,[H][C@]12C[C@@H]3C[C@]1(CC[C@]3(O)CO)[C@@]1(C)CC[C@@H](O)[C@@](C)(CO)[C@]1([H])CC2
DB17770,0,O[C@@H]1CN(CC[C@@]1(O)COC1=CC=C(F)C2=C1CCC(=O)N2)C1=C(F)C=C(Cl)C=C1F
DB17796,0,[Al+3].CC(C)C[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCN([O-])C(C)=O)NC(=O)[C@H](CCCN([O-])C(C)=O)NC(=O)[C@H](CCCN([O-])C(C)=O)NC(=O)[C@@H](CC2=CC=CC=C2)NC1=O
DB17804,0,COCCCCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
DB17822,0,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1CCC(=O)NC1=O
DB17938,0,[H][C@@]12CCCN1C(=O)[C@H](CCCNC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC1=CNC3=CC=CC=C13)NC(=O)[C@@H](CC1CCCCC1)NC2=O)NC(=O)CCC1=CC=CC=C1
DB17984,0,[Na+].CCCC[C@@H](NC(=O)[C@@H](CC1=CN(C(=O)OC)C2=CC=CC=C12)NC(=O)[C@H](CC(C)(C)C)NC(=O)N1[C@@H](C)CCC[C@H]1C)C([O-])=O
DB17993,0,CCCC1(CCN(C)C1)C1=CC=CC(O)=C1
DB18000,0,[H][C@@]12C[C@@H](O)[C@](O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB18002,0,CN1C2=C(N(CCCCC(C)=O)C=N2)C(=O)N(C)C1=O
DB18020,0,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CCCCCC(=O)N1CCN(CC[C@H](CSC2=CC=CC=C2)NC2=CC=C(C=C2S(=O)(=O)C(F)(F)F)S(=O)(=O)NC(=O)C2=CC=C(C=C2)N2CCN(CC3=C(CCC(C)(C)C3)C3=CC=C(Cl)C=C3)CC2)CC1)C(C)(C)C)C1=CC=C(C=C1)C1=C(C)N=CS1
DB18044,0,CC(CCC(O)=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CC(O)C12C
DB18059,1,C[C@]1(O)CC[C@@H](CC1)NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(Cl)C=C1C#N
DB18079,0,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OS(O)(=O)=O)[C@H](C)CCCC(C)(C)O
DB18113,0,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCCCCC\C=C/CCCCCCCC)[C@H](C)CCCC(C)C
DB18146,0,[H][C@]12CC3=CC=C(OC4=CC(C[C@@]5([H])N(C)CCC6=CC(OC)=C(OC)C(OC7=CC1=C(CCN2C)C=C7OC)=C56)=CC=C4O)C=C3
DB18169,0,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@H](CO)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC1=O)[C@@H](C)CC
DB18214,1,CC(C)(N)C(=O)N[C@H](COCC1=CC=CC=C1)C(=O)N1CCC2(CN(C3=CC=CC=C23)S(C)(=O)=O)CC1
DB18232,0,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OP([O-])(=O)O[C@H]1[C@H](OP(O)([O-])=O)[C@@H](OP(O)([O-])=O)[C@H](OP(O)([O-])=O)[C@H](OP(O)([O-])=O)[C@@H]1OP(O)([O-])=O
DB18252,0,C[C@@H](N)C(=O)N[C@H](CC1=CC2=CC=CC=C2C=C1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCCN)C(N)=O
DB18393,0,[H][C@]12CS[C@@H](CCCCC(=O)NCCCC[C@H](NC(=O)CCCNC(=O)C[C@H](NS(=O)(=O)C3=C(C)C=C(OC)C(C)=C3C)C(=O)N[C@H](CC3=CC=C(C=C3)C(N)=N)C(=O)N3CCCCC3)C(=O)NCCOCCOCCOCCO[C@@H]3[C@@H](COS(O)(=O)=O)O[C@H](O[C@@]4([H])[C@H](OC)[C@@H](OC)[C@H](O[C@]5([H])[C@@H](COS(O)(=O)=O)O[C@H](O[C@@]6([H])[C@H](OC)[C@@H](OC)[C@H](O[C@]7([H])[C@@H](COS(O)(=O)=O)O[C@H](OC)[C@H](OS(O)(=O)=O)[C@H]7OC)O[C@H]6C(O)=O)[C@H](OS(O)(=O)=O)[C@H]5OS(O)(=O)=O)O[C@@H]4C(O)=O)[C@H](OC)[C@H]3OC)[C@@]1([H])NC(=O)N2
DB18409,1,[H][C@@]1(CCCO1)C1=C2NC(NC(=O)NCC)=NC2=CC(=C1F)C1=CN=C(N=C1)C(C)(C)OP(O)(O)=O
DB18464,0,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)[C@@H](C)CC#CC)[C@@]1([H])C1=CC=CC(CCCC(O)=O)=C1O2
DB18527,0,NC(=O)C[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(N)=O
DB18537,0,[H][C@@]12CCC(C)=C[C@@]1([H])C1=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C(CCCCC)C=C1OC2(C)C
DB18539,0,[H][C@@]1(O[C@@H]2[C@@H](CO)O[C@@H](OC3=CC(CCCCC)=CC4=C3[C@]3([H])C=C(C)CC[C@@]3([H])C(C)(C)O4)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
DB18540,0,[H][C@@]1(O[C@@H]2[C@@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O[C@@H](OC3=CC(CCCCC)=CC4=C3[C@]3([H])C=C(C)CC[C@@]3([H])C(C)(C)O4)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
DB18541,0,[H][C@@]1(O[C@H]2[C@H](O)[C@@H](CO)O[C@@]([H])(O[C@@H]3[C@@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)O[C@@H](OC4=CC(CCCCC)=CC5=C4[C@]4([H])C=C(C)CC[C@@]4([H])C(C)(C)O5)[C@H](O)[C@H]3O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
DB18542,0,[H][C@@]1(O[C@H]2[C@H](O)[C@@H](CO)O[C@@]([H])(O[C@@H]3[C@@H](CO)O[C@@H](OC4=CC(CCCCC)=CC5=C4[C@]4([H])C=C(C)CC[C@@]4([H])C(C)(C)O5)[C@H](O)[C@H]3O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
DB18632,1,CC1=CNC(=N1)C1=CC=C(C2=C1C(=O)NC2)C1=CC=C(NC(=O)NC2=CC=CC(=C2)C(F)(F)F)C=C1F
DB18634,0,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CC1=CNC=N1)C(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(O)=O
